,lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,room_type_reserved,type_of_meal_plan,booking_status
16083,15,4,0.0,8,28,1,1,0,1,0,1
16084,134,0,134.3,7,28,4,3,1,3,0,0
16085,4,1,124.0,8,15,4,1,0,0,0,1
16086,16,2,98.0,10,19,2,1,0,0,0,1
16087,43,1,125.53,4,30,4,1,1,0,0,1
16088,75,2,126.0,11,18,4,2,1,3,0,1
16089,16,1,89.0,11,17,4,2,0,0,3,1
16090,127,2,94.78,8,27,3,1,2,3,0,0
16091,4,1,77.77,4,3,4,0,2,0,0,1
16092,76,3,168.3,9,15,4,3,0,3,0,1
16093,3,0,65.0,12,6,2,0,1,0,0,1
16094,12,1,97.1,2,7,4,3,2,3,0,1
16095,0,0,81.0,8,6,4,1,0,0,0,1
16096,68,0,73.95,3,10,4,3,1,0,0,0
16097,62,0,117.9,6,9,4,3,0,0,0,1
16098,159,0,149.6,12,30,4,2,2,5,0,1
16099,170,0,72.25,8,10,3,5,2,0,0,1
16100,241,1,150.45,10,7,4,3,2,3,0,0
16101,2,1,93.0,2,27,4,1,0,0,0,1
16102,112,1,103.53,5,14,4,3,2,0,0,1
16103,0,0,65.0,10,12,2,2,1,0,0,1
16104,5,0,95.0,4,20,0,3,0,0,0,1
16105,139,2,116.1,6,15,4,3,0,0,3,1
16106,130,0,105.3,7,17,4,1,2,0,0,1
16107,8,1,125.8,12,29,4,3,2,3,0,1
16108,39,0,148.0,11,7,4,3,1,0,3,0
16109,0,0,195.0,8,10,4,1,0,3,0,1
16110,6,2,158.5,2,23,4,3,0,0,1,1
16111,199,1,106.2,4,29,4,2,1,0,0,0
16112,57,1,79.2,11,1,4,4,0,0,3,1
16113,30,1,104.64,9,15,4,2,0,0,0,1
16114,82,0,90.95,4,26,3,3,0,3,0,1
16115,5,1,155.25,8,31,4,3,1,5,0,1
16116,54,0,85.0,8,11,3,3,2,0,0,0
16117,19,1,132.89,11,6,4,3,2,0,0,1
16118,32,0,72.9,2,5,4,2,1,0,0,0
16119,85,0,50.3,8,11,4,2,0,0,0,0
16120,279,0,177.3,9,20,4,5,2,5,0,0
16121,44,1,88.22,11,29,4,3,0,0,0,1
16122,14,1,97.67,3,4,4,2,1,0,0,0
16123,10,1,92.0,2,12,4,2,1,0,0,1
16124,21,0,105.0,9,3,4,3,2,0,0,1
16125,40,2,150.12,10,21,4,4,1,5,3,1
16126,8,1,73.2,1,27,4,4,2,0,0,1
16127,107,0,81.25,8,17,3,1,0,0,0,1
16128,22,1,133.0,9,27,4,2,0,0,0,1
16129,67,0,110.08,4,27,4,4,0,0,0,0
16130,5,1,12.0,9,2,3,1,0,0,0,1
16131,82,0,99.45,3,24,4,3,1,3,0,0
16132,15,1,90.33,12,10,4,1,2,0,3,1
16133,127,1,160.2,10,18,4,2,0,3,0,1
16134,126,0,73.12,7,11,4,2,1,0,3,0
16135,17,1,61.52,11,3,4,3,1,0,3,1
16136,106,0,68.0,7,4,4,1,1,0,0,0
16137,96,0,180.3,4,28,4,3,0,5,0,0
16138,130,2,67.5,3,25,3,2,1,0,0,1
16139,386,1,90.0,10,23,4,0,2,0,1,0
16140,244,1,176.04,12,29,3,3,1,0,0,1
16141,145,0,118.8,9,16,4,2,2,0,3,0
16142,3,2,123.5,9,7,4,1,1,0,0,1
16143,84,0,72.25,7,25,3,3,1,0,0,1
16144,88,1,85.51,3,17,4,7,2,0,0,1
16145,44,1,149.4,9,27,4,2,0,3,0,0
16146,111,0,76.5,8,3,4,4,1,0,0,1
16147,63,0,159.3,4,29,4,2,1,0,0,1
16148,200,1,62.18,8,6,4,2,2,0,3,1
16149,100,1,76.5,7,2,4,2,0,0,0,0
16150,62,2,111.6,12,25,4,1,2,0,0,1
16151,146,1,202.5,10,19,4,4,1,3,1,0
16152,7,1,109.0,3,28,4,3,1,0,3,0
16153,30,0,0.0,9,24,4,0,0,0,1,1
16154,2,2,93.0,2,1,4,3,1,0,0,1
16155,6,0,116.0,12,10,3,2,0,0,1,1
16156,96,1,88.83,4,8,4,2,2,0,0,1
16157,9,2,133.33,6,21,4,3,0,0,0,1
16158,92,2,89.25,7,15,4,4,0,3,0,0
16159,0,0,130.0,6,10,4,1,0,0,0,1
16160,4,1,95.0,4,8,4,1,0,0,0,1
16161,5,0,150.0,10,7,4,2,1,0,0,1
16162,60,1,76.58,4,11,4,3,1,0,0,1
16163,93,1,157.25,6,16,4,3,2,0,1,1
16164,1,1,140.0,11,4,4,1,0,0,3,1
16165,24,2,124.0,9,18,4,2,1,0,0,1
16166,31,0,95.4,3,10,4,3,2,3,0,1
16167,122,0,97.54,7,25,4,2,1,1,0,0
16168,82,0,72.25,11,21,4,1,0,0,0,1
16169,72,0,156.61,12,26,4,3,1,5,0,0
16170,177,2,130.05,8,11,4,3,2,3,0,0
16171,53,1,107.1,10,29,4,1,1,0,0,0
16172,189,1,97.75,8,15,3,4,1,0,1,1
16173,54,1,77.25,11,11,4,3,2,0,0,1
16174,141,0,116.11,5,23,4,4,1,3,0,0
16175,135,1,94.5,8,23,4,5,0,0,0,0
16176,122,1,118.8,8,2,4,3,0,3,0,1
16177,179,2,96.3,7,2,4,1,2,0,0,1
16178,97,0,173.7,11,16,4,2,0,3,1,0
16179,62,0,95.88,5,21,3,1,2,0,0,0
16180,112,0,96.3,4,9,4,1,0,0,0,1
16181,82,1,117.9,8,5,4,2,2,0,0,1
16182,88,1,198.9,8,7,4,0,1,5,0,1
16183,29,2,119.0,10,18,4,5,0,0,3,1
16184,4,1,128.29,2,12,4,5,2,3,0,0
16185,34,0,207.9,9,17,4,1,2,5,0,0
16186,44,0,85.5,4,29,3,1,0,0,0,1
16187,7,0,119.2,9,20,4,1,0,0,0,1
16188,83,1,96.3,4,25,4,2,1,0,0,1
16189,80,0,81.25,3,29,4,4,0,0,3,1
16190,91,0,125.1,5,21,4,1,1,0,3,1
16191,22,0,149.33,6,9,4,3,0,3,0,0
16192,6,2,184.0,9,13,4,3,0,3,0,1
16193,21,1,79.0,2,17,4,3,0,0,3,1
16194,187,3,108.9,10,7,4,2,1,0,0,1
16195,0,0,96.3,6,27,4,0,1,0,0,1
16196,0,0,75.0,11,30,4,0,1,0,0,1
16197,112,1,127.8,8,11,4,3,1,3,0,1
16198,53,2,177.3,4,21,4,3,0,5,0,1
16199,73,1,60.29,3,29,4,2,0,0,3,1
16200,326,2,67.5,11,24,4,3,0,0,3,0
16201,167,1,72.25,7,25,3,1,1,0,0,1
16202,35,0,105.0,10,31,3,4,1,0,1,1
16203,108,0,121.37,7,16,4,5,2,3,0,0
16204,2,0,69.0,2,25,3,1,0,0,0,1
16205,1,2,90.0,8,7,4,2,2,0,0,1
16206,14,0,143.0,7,6,2,1,0,4,0,1
16207,6,0,89.0,3,22,4,2,0,0,3,0
16208,34,1,99.3,1,22,4,2,1,0,0,1
16209,1,1,66.22,2,1,4,0,1,0,0,1
16210,1,1,79.0,2,12,4,2,0,0,3,1
16211,31,0,168.3,7,9,4,1,2,3,0,0
16212,54,1,126.9,6,4,4,1,1,3,0,1
16213,1,1,86.43,12,27,3,5,2,0,0,1
16214,50,1,90.0,11,13,3,2,1,3,0,1
16215,164,0,115.6,8,30,3,3,0,3,0,0
16216,1,2,121.0,11,14,4,0,1,0,0,1
16217,42,1,71.1,3,11,4,2,0,0,3,1
16218,125,0,72.25,7,20,3,2,0,1,0,0
16219,15,0,138.5,10,6,4,3,0,0,0,1
16220,59,2,99.9,6,22,4,2,0,0,0,1
16221,1,0,91.2,9,29,4,2,0,0,3,1
16222,7,0,71.0,12,30,3,4,0,0,0,1
16223,16,0,107.0,5,25,3,1,0,3,0,1
16224,61,1,88.0,11,11,4,2,1,0,3,1
16225,31,2,135.9,8,4,4,2,0,0,0,1
16226,222,1,102.85,10,2,4,3,2,0,0,0
16227,104,1,108.0,10,17,4,2,1,0,3,0
16228,212,1,67.5,11,18,4,2,0,0,3,0
16229,195,0,71.22,12,2,4,2,0,1,0,0
16230,259,0,72.0,11,12,4,5,2,1,0,0
16231,160,1,90.95,6,30,4,3,1,0,0,1
16232,54,2,198.9,6,9,4,3,2,5,0,1
16233,280,2,78.3,12,6,4,3,0,0,0,0
16234,129,1,103.5,5,6,4,2,0,0,3,1
16235,6,0,127.0,3,11,4,2,0,0,0,0
16236,0,0,79.0,2,4,4,1,0,0,3,0
16237,118,1,90.0,11,3,4,3,0,0,0,1
16238,24,2,68.99,1,6,4,4,1,0,0,1
16239,18,2,157.0,12,30,4,2,0,3,0,1
16240,66,0,126.0,7,19,4,3,0,3,0,0
16241,23,1,79.0,2,12,4,2,1,0,3,0
16242,349,0,90.0,10,4,3,5,1,0,0,1
16243,76,1,131.4,6,28,4,2,0,3,0,1
16244,1,2,92.0,8,31,4,4,1,0,0,1
16245,36,0,71.25,10,29,3,3,1,3,0,1
16246,18,0,156.0,5,13,4,1,0,3,0,0
16247,85,0,109.65,5,14,4,4,2,0,3,0
16248,88,1,126.9,6,2,4,3,0,0,0,1
16249,3,0,76.0,4,7,4,1,0,0,0,1
16250,27,1,74.8,12,6,4,4,0,0,3,1
16251,66,1,69.3,7,18,4,0,1,0,3,1
16252,73,2,150.3,7,4,4,3,1,3,0,1
16253,2,2,145.0,9,20,4,3,2,0,0,1
16254,156,0,170.28,8,17,4,4,2,5,0,0
16255,77,1,134.85,5,14,4,2,2,3,0,1
16256,30,0,133.58,5,21,4,2,2,0,0,1
16257,5,0,47.25,8,15,3,1,2,0,1,1
16258,17,3,92.91,12,29,4,5,2,0,3,1
16259,129,3,146.7,8,17,4,1,0,3,0,1
16260,59,1,68.07,12,7,4,4,0,0,0,1
16261,155,1,148.58,12,29,4,3,2,5,0,0
16262,28,1,129.55,6,30,4,3,1,0,3,1
16263,43,2,139.5,10,12,4,2,0,3,0,1
16264,10,0,169.0,7,24,4,0,1,0,0,0
16265,0,0,144.0,8,11,4,2,0,0,0,1
16266,1,0,0.0,9,5,1,0,0,0,0,1
16267,2,1,141.0,5,2,4,1,1,0,0,1
16268,2,0,87.3,1,15,4,2,0,3,0,1
16269,40,0,100.02,6,26,4,1,2,0,0,0
16270,6,0,62.8,2,2,3,3,0,0,0,1
16271,21,0,88.0,10,25,4,3,0,0,3,0
16272,18,2,119.58,1,1,4,2,1,1,0,1
16273,11,1,90.0,8,29,4,1,0,0,0,1
16274,138,1,110.08,6,5,4,2,2,0,0,1
16275,246,1,58.36,12,27,4,5,2,0,0,0
16276,59,1,131.4,12,29,4,2,0,3,0,1
16277,52,1,156.6,12,2,4,2,0,5,0,1
16278,46,0,72.0,11,21,3,5,1,0,0,1
16279,132,1,105.3,5,6,4,2,0,0,0,1
16280,0,1,110.0,9,27,2,1,0,3,0,1
16281,136,0,76.16,11,28,4,4,1,1,0,0
16282,62,1,111.6,10,25,4,3,0,3,0,1
16283,192,0,96.3,10,21,4,2,1,0,0,0
16284,54,2,89.1,10,29,4,1,1,0,3,1
16285,10,0,137.0,3,29,4,1,0,3,0,0
16286,3,4,111.0,11,18,4,2,0,0,0,1
16287,4,0,175.0,8,30,4,2,0,3,0,1
16288,86,0,221.18,10,24,4,3,1,5,1,0
16289,197,1,72.25,8,24,3,3,0,0,0,1
16290,172,1,80.75,9,12,3,2,1,0,0,1
16291,0,0,65.0,11,9,2,0,1,0,0,1
16292,0,2,96.0,8,28,4,1,0,0,0,1
16293,59,2,196.35,12,13,4,5,0,5,1,1
16294,192,0,95.0,6,24,3,2,0,0,0,0
16295,156,0,45.87,11,2,3,2,1,0,0,1
16296,106,1,104.0,12,27,4,2,0,0,0,1
16297,39,0,126.9,5,21,4,1,2,0,0,0
16298,0,2,18.6,10,27,4,3,0,5,1,1
16299,37,1,80.3,2,10,4,4,1,0,0,1
16300,66,1,102.6,12,7,4,3,0,3,0,1
16301,76,0,94.0,7,24,4,1,2,0,3,1
16302,117,1,80.75,8,1,3,1,2,1,1,1
16303,127,1,94.5,7,25,4,0,1,0,3,1
16304,43,3,90.9,10,29,4,3,0,0,0,1
16305,33,1,89.78,10,6,4,4,0,0,0,0
16306,2,0,79.6,1,3,4,0,1,3,0,1
16307,33,1,162.45,3,18,4,2,0,5,0,1
16308,104,1,72.25,4,18,4,3,1,0,0,0
16309,95,0,126.9,5,7,4,1,0,0,0,0
16310,0,0,0.0,8,11,1,1,0,0,0,1
16311,99,0,80.0,2,19,2,1,0,0,0,0
16312,35,2,112.5,4,18,4,1,1,0,0,1
16313,45,0,71.1,3,12,4,1,1,0,3,0
16314,32,0,152.1,7,3,4,2,2,0,0,0
16315,34,2,103.5,10,12,4,1,1,0,0,1
16316,36,0,154.0,12,16,4,2,0,3,0,0
16317,5,2,201.0,4,22,4,2,1,5,0,1
16318,80,0,107.1,6,26,4,3,2,0,0,1
16319,71,2,153.0,10,18,4,1,0,0,1,1
16320,36,0,92.88,5,22,3,0,2,0,3,0
16321,81,2,62.37,1,29,4,2,1,1,0,1
16322,275,1,90.95,10,28,4,2,2,0,0,0
16323,196,1,150.45,9,19,4,3,1,0,0,0
16324,8,0,85.0,2,15,4,2,1,0,0,0
16325,1,0,197.0,7,7,4,1,0,3,0,1
16326,66,1,127.38,8,4,4,1,0,1,0,1
16327,1,0,90.0,10,13,3,1,0,0,0,1
16328,22,0,65.0,8,26,2,2,0,0,0,1
16329,26,0,91.2,11,17,4,3,0,3,0,1
16330,7,1,124.67,8,26,4,2,1,0,3,1
16331,45,2,90.64,10,31,4,5,2,3,0,1
16332,42,0,116.1,5,12,4,2,0,0,0,1
16333,29,1,150.06,11,9,4,4,0,0,0,1
16334,3,1,66.57,2,18,4,1,0,0,0,1
16335,8,2,65.0,12,28,2,2,0,0,0,1
16336,101,0,142.3,7,21,4,3,0,3,0,0
16337,45,1,135.9,8,7,4,0,2,0,0,1
16338,75,0,69.53,3,14,4,2,1,1,0,1
16339,116,1,202.74,8,12,4,1,0,6,0,0
16340,73,0,62.0,10,28,3,1,0,0,0,1
16341,89,1,63.75,11,17,4,3,0,0,0,0
16342,0,1,159.0,9,12,4,0,1,0,0,1
16343,0,0,85.93,5,12,4,1,0,0,3,1
16344,0,0,0.0,8,3,1,0,1,3,0,1
16345,60,1,96.17,6,17,4,5,2,0,3,0
16346,184,0,152.15,9,4,4,3,2,0,1,0
16347,15,0,54.5,3,1,3,4,0,3,0,1
16348,10,2,289.0,9,15,4,3,0,6,0,1
16349,144,2,72.25,12,29,4,3,0,0,0,1
16350,0,0,75.0,12,15,2,1,0,0,0,1
16351,169,0,72.25,7,13,3,4,2,0,0,1
16352,41,1,143.4,5,17,4,3,0,3,0,1
16353,27,0,95.0,10,3,3,1,1,0,0,1
16354,61,0,107.1,8,29,4,3,1,0,0,1
16355,166,1,96.79,7,7,4,3,1,0,0,0
16356,15,0,86.0,2,5,2,2,0,4,0,1
16357,238,0,80.0,10,13,3,3,0,0,0,1
16358,16,1,105.82,4,12,4,3,0,3,0,1
16359,184,1,90.95,7,1,4,2,2,0,0,1
16360,155,0,95.2,8,21,4,5,3,0,0,0
16361,197,0,160.6,12,21,3,4,1,0,1,1
16362,13,1,192.0,12,26,4,3,2,5,0,1
16363,14,0,40.67,2,19,3,2,1,0,0,1
16364,2,2,106.0,8,21,4,2,0,0,0,1
16365,117,0,138.5,8,1,3,1,2,0,1,1
16366,13,1,132.33,6,29,4,3,0,0,3,1
16367,8,0,160.0,11,5,3,1,0,0,0,1
16368,8,2,0.0,12,9,1,2,0,3,0,1
16369,19,1,64.67,11,14,4,3,1,0,0,1
16370,50,0,170.85,4,13,4,4,1,5,0,0
16371,78,2,142.2,7,20,4,2,0,3,0,1
16372,47,2,173.12,4,15,4,2,1,5,0,1
16373,96,2,118.8,10,21,4,2,2,0,0,1
16374,71,1,131.4,8,26,4,2,2,0,0,1
16375,4,2,52.5,12,26,3,2,2,0,3,1
16376,87,1,146.7,6,29,4,4,0,3,0,1
16377,130,1,100.8,8,24,4,2,0,0,0,1
16378,126,1,87.0,1,8,4,2,2,3,0,1
16379,1,0,107.03,8,20,4,1,0,0,3,1
16380,261,2,161.25,10,22,4,1,2,0,1,0
16381,15,2,187.0,7,4,4,1,1,3,0,1
16382,13,1,90.0,10,26,3,1,0,0,0,1
16383,90,2,167.4,9,8,4,1,0,3,0,1
16384,41,2,132.67,10,26,4,3,0,0,0,1
16385,102,1,77.78,4,14,4,3,1,1,0,1
16386,111,2,155.7,8,11,4,2,0,3,0,1
16387,26,1,91.0,3,16,4,3,0,0,0,1
16388,47,0,73.8,3,21,3,0,1,3,0,1
16389,8,2,120.0,11,2,4,1,0,0,3,1
16390,1,1,72.0,12,5,3,2,2,0,0,1
16391,66,1,108.0,10,20,4,2,0,1,0,1
16392,39,1,80.3,2,11,4,3,2,0,0,1
16393,110,0,90.95,4,20,4,2,0,3,0,1
16394,99,0,90.0,2,19,2,1,0,0,0,0
16395,4,1,139.0,8,28,4,0,1,0,0,1
16396,39,0,72.9,2,1,4,3,1,0,0,0
16397,12,0,161.0,3,30,4,4,1,3,0,0
16398,1,2,111.0,7,20,4,1,0,0,0,1
16399,30,0,103.5,4,19,4,3,0,0,0,1
16400,36,2,216.9,7,22,4,1,0,5,0,1
16401,139,1,171.9,11,7,4,3,1,0,0,1
16402,22,1,148.0,12,29,4,3,0,3,0,1
16403,195,1,89.25,10,17,4,2,2,0,0,0
16404,16,2,71.6,1,17,4,1,2,0,0,1
16405,75,0,0.0,7,18,4,2,1,0,0,1
16406,115,0,1.0,2,27,4,1,0,0,0,1
16407,10,3,162.33,9,18,4,1,2,0,0,1
16408,163,2,80.1,10,28,4,1,0,0,3,1
16409,75,0,135.0,10,11,4,5,0,0,0,0
16410,56,0,185.0,9,25,3,2,1,0,0,1
16411,1,1,99.0,6,13,4,0,1,0,0,1
16412,43,2,123.3,9,2,4,2,1,3,0,1
16413,79,1,86.4,12,22,4,1,0,0,0,1
16414,31,0,92.4,10,25,4,0,2,0,0,1
16415,57,0,86.0,6,10,3,1,0,0,1,1
16416,39,2,74.8,11,17,4,3,1,0,3,1
16417,212,0,126.9,10,31,4,4,1,3,0,0
16418,0,1,102.4,9,8,3,2,0,0,0,1
16419,197,1,85.5,8,1,4,1,1,0,3,1
16420,167,1,114.04,9,29,4,5,2,0,0,0
16421,173,0,52.0,1,27,3,5,2,3,0,1
16422,1,0,112.0,10,25,4,1,0,0,3,1
16423,33,0,85.5,9,10,3,1,1,0,3,1
16424,5,4,154.0,9,17,4,1,1,0,3,1
16425,15,0,106.33,12,7,4,3,0,0,0,1
16426,279,1,80.75,8,25,4,5,2,0,3,0
16427,3,1,90.0,8,10,4,1,1,0,0,1
16428,41,0,66.88,12,1,4,3,0,0,3,1
16429,40,2,130.9,12,4,4,2,2,3,0,1
16430,28,0,75.0,10,29,3,2,0,0,0,1
16431,8,1,119.0,4,26,4,2,0,0,3,1
16432,54,1,118.2,12,30,4,4,1,3,0,1
16433,32,1,58.0,1,8,3,2,1,0,0,1
16434,10,1,118.0,8,28,4,0,2,0,3,0
16435,5,1,99.0,4,2,4,1,0,0,3,1
16436,48,0,122.22,8,22,3,3,1,0,0,1
16437,92,0,150.3,8,20,4,2,2,3,0,0
16438,49,0,109.8,8,28,4,0,1,0,0,1
16439,0,0,0.0,11,10,1,2,0,0,0,1
16440,9,0,89.0,4,8,4,1,0,0,3,0
16441,1,1,149.0,9,5,4,1,1,0,3,1
16442,121,0,91.5,4,30,4,1,2,0,3,1
16443,21,0,64.8,3,1,3,1,0,0,0,1
16444,7,0,176.0,9,30,3,2,0,4,0,1
16445,0,0,79.0,12,3,2,1,0,0,0,1
16446,29,0,73.42,2,20,4,4,2,0,0,0
16447,83,1,96.9,7,24,3,1,2,0,0,1
16448,62,1,120.88,12,23,4,2,1,0,1,1
16449,212,0,75.23,10,9,4,2,2,0,0,0
16450,46,1,67.15,3,10,4,3,1,0,3,1
16451,102,0,80.75,9,18,3,1,2,0,0,1
16452,5,0,116.0,4,20,4,2,0,3,0,0
16453,82,0,202.5,8,30,4,5,0,5,0,0
16454,9,1,121.0,6,12,4,2,2,0,0,1
16455,159,1,130.5,8,7,4,1,2,0,0,0
16456,269,0,105.3,12,31,4,1,1,0,0,1
16457,133,0,103.7,6,27,4,4,1,3,0,0
16458,7,2,143.2,9,21,4,4,1,0,0,1
16459,32,1,85.0,10,25,3,5,0,0,0,1
16460,61,1,115.25,9,3,3,2,2,0,1,1
16461,3,0,110.0,4,21,4,1,0,0,0,1
16462,4,1,119.0,8,24,4,1,0,0,3,1
16463,72,1,99.45,4,12,4,4,0,0,0,1
16464,0,0,97.32,4,23,4,1,0,0,0,1
16465,22,1,104.22,9,24,4,3,2,3,0,1
16466,2,1,75.0,2,8,4,1,1,0,3,1
16467,12,0,112.42,5,30,4,2,1,3,0,0
16468,134,2,96.3,4,29,4,2,0,0,0,1
16469,6,0,0.0,11,13,1,0,2,0,0,1
16470,183,0,123.3,10,28,4,2,2,3,0,0
16471,256,0,103.7,10,16,4,3,2,3,0,0
16472,2,0,45.5,1,27,3,4,0,0,0,1
16473,30,1,150.3,1,15,4,2,0,5,0,1
16474,4,1,87.0,11,27,4,2,1,0,0,1
16475,62,1,69.5,3,4,4,2,1,0,3,1
16476,117,0,82.45,4,27,4,4,1,0,3,0
16477,247,0,111.0,6,6,3,1,1,0,1,0
16478,4,3,306.0,7,8,4,2,1,6,0,1
16479,125,1,99.45,7,23,4,2,2,0,0,1
16480,67,0,73.95,3,10,4,3,1,0,0,1
16481,141,0,76.5,8,7,4,3,2,0,0,1
16482,34,0,56.16,12,17,4,1,1,0,3,1
16483,6,0,55.0,12,3,3,2,0,0,0,1
16484,66,2,81.9,11,19,4,1,0,3,0,1
16485,4,3,128.67,11,19,4,1,2,0,0,1
16486,0,1,83.2,12,7,4,1,0,0,0,1
16487,5,2,81.07,2,27,4,1,0,0,0,1
16488,192,1,105.3,7,31,4,1,2,0,0,0
16489,88,0,68.0,10,7,2,2,1,0,0,1
16490,66,1,90.0,11,26,3,3,2,3,0,1
16491,134,2,139.95,8,19,4,2,2,3,0,1
16492,9,1,64.03,2,26,4,2,1,3,0,1
16493,4,1,103.18,4,21,4,3,2,3,0,1
16494,129,0,132.88,7,26,4,5,1,3,0,0
16495,41,0,60.0,11,1,3,2,2,3,0,1
16496,4,0,147.33,10,16,4,1,2,0,0,1
16497,75,0,70.0,3,17,3,3,1,0,0,0
16498,28,1,147.25,4,11,4,3,1,0,1,1
16499,37,0,88.0,12,8,4,3,0,0,3,0
16500,33,2,122.4,6,19,4,1,2,3,0,1
16501,188,0,90.95,8,26,4,3,2,0,0,0
16502,20,0,139.0,7,11,4,4,1,0,3,0
16503,36,2,96.3,10,21,4,4,0,0,0,1
16504,77,1,116.1,5,7,4,1,0,0,3,1
16505,1,0,0.0,8,14,1,2,1,1,0,1
16506,35,1,129.0,10,28,4,2,1,0,0,1
16507,19,1,149.0,9,24,4,1,0,0,3,0
16508,39,1,97.4,11,15,4,5,2,0,0,1
16509,72,1,140.4,5,1,4,1,2,3,0,0
16510,192,1,94.5,8,9,4,3,0,0,0,0
16511,76,1,98.5,4,24,3,3,2,0,1,1
16512,6,0,88.92,3,22,4,5,0,0,3,1
16513,40,0,106.9,9,4,4,5,2,1,0,0
16514,0,0,75.0,3,7,3,2,1,0,0,1
16515,30,1,96.9,11,15,4,4,0,3,0,0
16516,173,0,121.5,8,15,4,1,1,0,0,0
16517,152,1,114.3,8,6,4,1,0,0,0,0
16518,0,0,79.0,2,6,4,1,0,0,0,1
16519,93,0,90.95,4,15,4,1,0,0,0,1
16520,15,0,65.0,2,2,2,1,0,0,0,1
16521,69,0,126.9,6,17,4,2,1,0,0,1
16522,108,1,97.0,12,24,4,3,2,0,3,0
16523,79,1,87.3,3,28,4,2,1,0,0,1
16524,152,2,114.63,7,21,4,5,2,3,0,0
16525,68,0,58.0,9,29,3,2,0,0,1,1
16526,10,1,112.33,6,21,4,3,0,0,3,1
16527,9,1,149.0,10,6,4,2,0,0,3,1
16528,224,1,90.95,8,21,4,3,2,0,0,1
16529,44,1,102.6,10,2,4,0,2,0,3,1
16530,1,0,67.0,6,1,2,1,0,0,0,1
16531,40,0,128.1,6,27,4,2,1,0,0,0
16532,47,0,103.28,4,1,4,2,2,3,0,1
16533,11,1,124.33,6,21,4,3,0,0,0,1
16534,89,1,127.8,7,14,4,2,0,3,0,0
16535,159,0,187.85,5,26,4,3,0,5,0,0
16536,3,0,127.8,4,29,3,1,0,3,0,1
16537,18,2,121.0,6,8,4,2,0,0,0,1
16538,31,1,225.4,8,25,4,1,0,5,0,1
16539,42,0,144.23,8,29,4,3,1,3,0,0
16540,112,1,120.0,6,2,4,3,0,0,0,0
16541,49,0,91.44,2,22,3,5,2,4,0,0
16542,15,0,111.0,12,3,4,1,0,0,0,1
16543,1,0,81.0,12,14,4,0,1,0,0,1
16544,102,0,58.0,3,25,3,2,2,0,0,1
16545,34,0,59.0,1,26,2,1,0,0,0,1
16546,14,0,82.4,3,16,3,1,0,0,0,1
16547,0,1,73.0,12,5,4,1,1,1,0,1
16548,1,1,106.2,9,29,4,1,0,0,0,1
16549,50,2,97.2,10,9,4,0,1,0,3,1
16550,311,2,9.0,11,10,1,2,0,3,0,1
16551,99,2,141.75,7,18,4,3,1,0,1,1
16552,20,0,65.0,10,11,2,1,2,0,0,1
16553,112,1,117.9,8,16,4,2,0,0,0,1
16554,57,0,118.8,4,22,4,2,0,3,0,0
16555,84,3,118.8,10,3,4,1,1,0,0,1
16556,54,1,98.1,12,20,3,3,0,0,0,1
16557,51,0,106.2,4,1,4,2,1,3,0,1
16558,5,2,90.0,8,10,4,5,1,0,0,1
16559,117,1,94.5,5,3,4,2,0,0,3,1
16560,32,1,130.0,11,11,4,2,0,0,0,0
16561,25,0,146.11,5,31,4,4,0,3,0,0
16562,180,0,80.75,5,23,3,5,1,0,0,1
16563,31,0,67.0,11,13,2,2,2,0,0,1
16564,2,1,76.0,1,4,4,0,1,0,0,1
16565,99,1,85.5,4,8,4,2,0,1,3,0
16566,54,1,74.8,11,18,4,2,2,0,3,1
16567,29,0,100.33,3,12,4,4,2,3,0,1
16568,104,1,135.9,5,17,4,3,0,0,0,1
16569,2,0,156.0,7,30,4,1,0,3,0,1
16570,32,0,121.5,4,11,4,0,1,0,0,0
16571,40,2,98.1,3,10,4,3,1,0,0,1
16572,75,3,157.25,11,7,4,2,1,0,0,1
16573,1,1,101.0,4,8,4,1,0,0,0,1
16574,39,0,81.9,3,14,4,2,1,0,0,1
16575,159,1,132.96,7,22,4,5,2,0,1,0
16576,54,2,104.4,3,31,4,3,0,3,0,1
16577,73,1,119.85,5,12,4,3,2,0,0,1
16578,23,0,79.0,1,2,3,1,2,0,1,1
16579,43,3,96.3,10,29,4,3,0,0,0,1
16580,161,2,114.75,7,27,4,4,0,0,0,0
16581,96,0,63.75,8,27,3,1,2,0,3,1
16582,45,0,112.5,4,7,4,1,0,0,0,0
16583,9,1,131.0,4,12,4,1,0,0,0,1
16584,69,1,173.0,11,7,4,3,1,0,3,0
16585,18,0,150.0,6,17,4,2,0,0,0,0
16586,179,1,66.76,7,4,4,4,1,0,0,1
16587,39,0,198.9,7,20,4,2,0,5,0,0
16588,101,0,103.5,7,3,4,5,2,0,3,0
16589,4,1,106.0,8,19,4,2,0,0,0,1
16590,7,1,79.67,1,20,4,3,0,0,3,1
16591,72,1,67.22,3,31,4,3,0,0,0,1
16592,67,1,74.8,12,17,4,6,2,0,3,1
16593,1,0,91.0,11,17,4,1,0,0,0,1
16594,95,1,106.71,6,4,4,1,0,0,0,1
16595,24,1,106.33,12,7,4,3,0,0,0,1
16596,82,1,74.15,4,25,4,0,1,0,0,0
16597,120,1,103.5,5,2,4,1,1,0,3,1
